prolific_id,participant_id,id,Prompt,Response,google_rating,anthropic_rating,xai_rating,openai_rating
66ccbb7d4109382e498e3c82,21,21,The heavy rain is,pouring like a faucet,10.0,18.0,15.0,10.0
67aae2b5797af1e296927d2a,24,22,The heavy rain is,a million tiny drammers on the roof,15.0,35.0,35.0,40.0
654a44f0addb5f41f1705b75,23,23,The heavy rain is,fat,10.0,15.0,10.0,20.0
60ac66a8e1bf5a1c51fa864c,26,24,The heavy rain is,a silver curtain,15.0,28.0,25.0,30.0
6658ca2b92efe5c33798f1b4,25,25,The heavy rain is,hitting the floor like a drum,15.0,28.0,35.0,20.0
63d7abeeb49ad49fa7545e44,27,26,The heavy rain is,pouring tap,15.0,15.0,15.0,20.0
631745a70c7c585248df1a5d,28,27,The heavy rain is,colder than my freezer,10.0,15.0,15.0,10.0
5e32c95c87b8ef28e5aff6ea,29,28,The heavy rain is,suffocating like smoke,20.0,28.0,20.0,15.0
674bea1eb044fbe75795fef1,30,29,The heavy rain is,A waterfall,15.0,15.0,10.0,20.0
5dd86f98e9a0ba81a7f5e099,31,30,The heavy rain is,drowning,15.0,25.0,20.0,15.0
5d45521afdaaad00010ec185,34,31,The heavy rain is,pounding like fists on a door,15.0,28.0,35.0,15.0
659c0682d109f8537a89fdd3,35,32,The heavy rain is,a drum,15.0,28.0,10.0,20.0
6658d02b830a00e979619fb8,33,33,The heavy rain is,Floody,10.0,15.0,15.0,20.0
5a8b1ee2000dab00018cc7cd,38,34,The heavy rain is,hard like rocks.,10.0,15.0,10.0,10.0
55bb9ae7fdf99b26d27fda01,39,35,The heavy rain is,dreary as death,10.0,15.0,15.0,15.0
5e729511e05cd902cc7699a4,32,36,The heavy rain is,pounding,10.0,25.0,25.0,20.0
665ee0800a4d97ea0026ff34,36,37,The heavy rain is,a waterfall,15.0,15.0,10.0,20.0
5b421b9ac2e3810001763252,40,38,The heavy rain is,pouring like rice,25.0,28.0,20.0,40.0
5fd63cb585f88c4eb1933661,37,39,The heavy rain is,Is flooding the roadway,10.0,15.0,15.0,15.0
69203091564a7d1a74700ed4,41,40,The heavy rain is,falling like Niagar,12.0,35.0,20.0,30.0
60cf0d251a90eb823bc9b740,43,41,The heavy rain is,drowning me,10.0,25.0,15.0,15.0
6941e60f2c7507f1915682c3,42,42,The heavy rain is,like a ton,10.0,15.0,10.0,10.0
5f39a2fd2d394917284dd66f,45,43,The heavy rain is,coming down like bricks,15.0,28.0,25.0,20.0
69138ed04690ca3fa74ef563,44,44,The heavy rain is,falling like anvils,20.0,28.0,25.0,40.0
6941aeb9a019a9bbdd57d028,46,45,The heavy rain is,lous as drummers,15.0,15.0,10.0,20.0
676556ccb7aac9ede13d73c9,47,46,The heavy rain is,as wet as a dog that has just come out of the river,10.0,15.0,20.0,15.0
5929c96027ea400001301061,48,47,The heavy rain is,as wet as tea,10.0,15.0,10.0,40.0
5e5a96f5a2f2c528edf70f6e,49,48,The heavy rain is,downpouring violently,10.0,15.0,10.0,10.0
5eca536f9aa4f658d641a7d9,50,49,The heavy rain is,hard,10.0,15.0,10.0,10.0
66db9db4324609f1a7231f49,51,50,The heavy rain is,loud like hammers,15.0,22.0,20.0,20.0
5591cd21fdf99b63126f6c60,53,51,The heavy rain is,intensified with emotion,15.0,15.0,10.0,10.0
65e64c08cd1bf3d6ab957af7,52,52,The heavy rain is,like a wool blanket in the summer.,35.0,28.0,35.0,20.0
5efa33c4e9f4160ffd817db9,54,53,The heavy rain is,pounding like a drum,10.0,18.0,20.0,15.0
66cb2e0bd2169db778550269,57,54,The heavy rain is,like a shower of misery,15.0,28.0,25.0,20.0
663f7196a07afa04b277db38,55,55,The heavy rain is,a downpour of despair,15.0,28.0,25.0,15.0
5ca9d0224f3e9d00164426f3,58,56,The heavy rain is,like lead,10.0,15.0,10.0,15.0
63ae31ff5c725a41082afc56,56,57,The heavy rain is,as thunderstorm,10.0,15.0,10.0,10.0
6344b4073207c88c1cf5b49f,60,58,The heavy rain is,rivers,15.0,15.0,10.0,20.0
67dd49c5b86cdc10df6d7e70,59,59,The heavy rain is,stopped as soon as the childrn closed from school,10.0,10.0,10.0,10.0
67dd49c5b86cdc10df6d7e70,59,60,The heavy rain is,stopped as soon as the childrn closed from school,10.0,10.0,10.0,10.0
67606663e5ad15d60ffeb222,62,61,The heavy rain is,a battle,15.0,15.0,10.0,10.0
652359572fd30ff57dfea7fb,61,62,The heavy rain is,like a biblical flood,10.0,25.0,20.0,15.0
67c71b1e1c4622620884df57,63,63,The heavy rain is,sounding like a drum beating like a heart,15.0,35.0,35.0,20.0
677580b9fa6b77a8332d2237,64,64,The heavy rain is,God's tears,10.0,28.0,25.0,15.0
66ef212cf79668f34be612d8,65,65,The heavy rain is,falling like cats and dogs,10.0,15.0,15.0,10.0
65e4a6bdde84e615dcac2651,69,66,The heavy rain is,as heavy as an elephant,10.0,15.0,10.0,15.0
5c7ea15cb215c6000122b48d,68,67,The heavy rain is,loud like an airstrike,20.0,28.0,35.0,40.0
66b507cc1a7e164991afbe17,67,68,The heavy rain is,drummer pounding on the earth’s roof,25.0,35.0,35.0,30.0
66c6683f6336ebf638da4db4,66,69,The heavy rain is,the heavy rain is like a 10 pound weight,10.0,15.0,10.0,15.0
5ed94af267e7bf10f180c5b0,71,70,The heavy rain is,loud as a drum,10.0,15.0,10.0,10.0
5c01bf7d4c14cf00019ce2a4,70,71,The heavy rain is,echoing like foosteps.,20.0,15.0,15.0,15.0
66a02d45a7db35d93c9f6a81,72,72,The heavy rain is,hard rocks,15.0,15.0,10.0,10.0
665e680164927b18554b66ec,73,73,The heavy rain is,black as night.,10.0,15.0,10.0,10.0
670da3fd0b8a2f7a542a2b24,74,74,The heavy rain is,as ha,10.0,10.0,10.0,10.0
5f84e472052cf81ae5752252,75,75,The heavy rain is,punishment,15.0,15.0,10.0,20.0
6604cab7499d144f955a7c9d,76,76,The heavy rain is,misery personified,15.0,28.0,15.0,15.0
694580e0f1757dd9295e5cb9,77,77,The heavy rain is,coming down like cats and dogs,10.0,15.0,15.0,15.0
64136e2bd31ba4a3a7c16ddc,78,78,The heavy rain is,harsh like the desert.,20.0,15.0,10.0,10.0
653ed34dfa601f3952c72ed4,79,79,The heavy rain is,beating like a drum,10.0,22.0,20.0,10.0
6779c8fd10ec19bf89b5f9d8,80,80,The heavy rain is,nature tear washing the world clear,20.0,35.0,35.0,28.0
69531a58a97fe5b6ab460380,81,81,The heavy rain is,a salve to my pain,15.0,15.0,15.0,15.0
67356f7cf6ff16fe3322a837,82,82,The heavy rain is,,10.0,10.0,10.0,10.0
5c36e40e299f82000103ce0a,84,83,The heavy rain is,pouring likke cats and d,10.0,10.0,10.0,10.0
5b985404a15058000124e508,83,84,The heavy rain is,a wild animal awakened.,25.0,28.0,15.0,20.0
631610af8e747093cd90e00d,86,85,The heavy rain is,hitting the roof like cannonballs,20.0,28.0,35.0,30.0
603ea566289f8b0f4f035358,87,86,The heavy rain is,the eart,15.0,10.0,10.0,10.0
6951dc0e3bdca9185a3420a1,90,87,The heavy rain is,poetic,10.0,28.0,10.0,10.0
66c0d9ef3c9b1d596446f813,91,88,The heavy rain is,loud like a roar of a lion.,10.0,15.0,15.0,10.0
67d0a4ccb5587fff790273a7,85,89,The heavy rain is,drumline,20.0,15.0,25.0,30.0
63f6921f294f32b36bb1179e,89,90,The heavy rain is,like raining cats and dogs,10.0,15.0,15.0,10.0
6941ba7773700f50256ddafe,88,91,The heavy rain is,flood,10.0,15.0,10.0,15.0
66019f5e10adbe524f2a844a,93,92,The heavy rain is,like taking a shower,10.0,15.0,15.0,10.0
668f0aa2dc96efe3c92449c9,99,93,The heavy rain is,like the sky is falling,10.0,15.0,15.0,15.0
6012ed349807110d8eb941a6,97,94,The heavy rain is,tears from the angels,10.0,28.0,35.0,20.0
5ef08aa7177a735c78ffbf40,95,95,The heavy rain is,a thunderous crusade,28.0,28.0,25.0,30.0
66eeda2bc7d6e9b92b4a81c0,94,96,The heavy rain is,the world washing itsef,15.0,35.0,25.0,30.0
5ec28db2622c500632dc95bc,98,97,The heavy rain is,as loud as a truck,10.0,15.0,15.0,10.0
69136c7df68dcde570c33956,100,98,The heavy rain is,The heavey rain is like im in the shower,10.0,15.0,15.0,10.0
6020b4d4010b8e6e89d1a6a0,96,99,The heavy rain is,relentless orchestra,25.0,28.0,35.0,30.0
6785704c3b1ab8813a4958b0,102,100,The heavy rain is,the heavy rain is like baggage weighing you down,15.0,28.0,20.0,15.0
671f93838d7481cd8a0d137d,101,101,The heavy rain is,The heavy rain is like a flood of tears from heaven.,15.0,22.0,25.0,15.0
6613fbd97d84091e654e5ca6,105,102,The heavy rain is,drowning me,10.0,25.0,15.0,15.0
65de3af8fcbc6ef9331bd863,106,103,The heavy rain is,beats on a drum.,15.0,28.0,10.0,15.0
663b52235d299050aeb29aca,103,104,The heavy rain is,a drummer pounding on the earth.,20.0,28.0,35.0,30.0
63cc90d2bed7edb18c3fd155,107,105,The heavy rain is,a cruel mistress,15.0,15.0,15.0,15.0
69332055a26312923a56605b,104,106,The heavy rain is,wild and relentless washing,15.0,28.0,25.0,20.0
67f2b914d702155cbc0a3a2c,108,107,The heavy rain is,blessings meeting the earth,15.0,35.0,25.0,30.0
62911ef14fd68295d60ba83b,109,108,The heavy rain is,water that cleanses my sorrows,15.0,28.0,20.0,15.0
669424e6b661e0a098ec66a4,111,109,The heavy rain is,like I'm swimming in a lake,10.0,15.0,15.0,15.0
695c6b4f435bc06369113b97,112,110,The heavy rain is,like nails,15.0,15.0,10.0,10.0
5b5e0e86902ad10001cfcc59,110,111,The heavy rain is,a waterfall,15.0,15.0,10.0,20.0
6660ab8eeaa4f5e8a6a4d223,113,112,The heavy rain is,like an angry outburst,15.0,15.0,10.0,10.0
656535cfb6e6bea3d8637deb,115,113,The heavy rain is,a way to wash away the city's sins.,15.0,35.0,25.0,20.0
66971f1f9181bdc85972b84d,116,114,The heavy rain is,ethereal,25.0,15.0,10.0,10.0
5b98940f754b700001f0f15c,114,115,The heavy rain is,pounding on the roof.,15.0,28.0,20.0,15.0
5edeea354d54cb1a825aa8f9,117,116,The heavy rain is,flowing,10.0,15.0,10.0,10.0
607a7b7d300ce256f51706bd,118,117,The heavy rain is,The heavy rained down like a beat of drum,15.0,35.0,20.0,20.0
69136dffc23976053d4a4166,120,118,The heavy rain is,pouring like the liquor,15.0,15.0,20.0,30.0
66d4407f31981698998d25d8,119,119,The heavy rain is,The heavy rain is a car wash,15.0,18.0,35.0,20.0
609a3eb31cacec1cad4b9448,125,120,The heavy rain is,a cold shower,10.0,15.0,15.0,20.0
64c9892e8e7e06812b775c0c,121,121,The heavy rain is,pooling like a lake.,10.0,15.0,15.0,10.0
56e225c2ec0fdd000641e72d,122,122,The heavy rain is,pounding like fists,15.0,15.0,20.0,15.0
5bca67940f10750001d75f9f,123,123,The heavy rain is,Comes down in buckets,10.0,15.0,20.0,15.0
694f357ffcfc4439fcc9545d,126,124,The heavy rain is,heavier than a horse,15.0,15.0,15.0,15.0
63d42c21dc6f4d60e34cc337,124,125,The heavy rain is,"pouring more than ever, when it rains it pours",10.0,15.0,25.0,15.0
62b44f66a16d45783569fad6,127,126,The heavy rain is,the taps of heaven being opened,15.0,35.0,35.0,20.0
6551469abe377d3646c6cd6e,129,127,The heavy rain is,as strong as an ox,10.0,15.0,10.0,10.0
6584589847e4652b2516d4b3,128,128,The heavy rain is,like pounding drums,15.0,28.0,20.0,15.0
6100372e3a116cb5cb36ebea,130,129,The heavy rain is,a relentless rhythmic code,38.0,35.0,35.0,32.0
5b735a4c3503c60001a891b7,131,130,The heavy rain is,a lullaby,15.0,28.0,10.0,20.0
666aef80f189d775a0f2554e,132,131,The heavy rain is,drumbeat,15.0,28.0,15.0,20.0
65076318d067065e1257a025,134,132,The heavy rain is,pouring with force,10.0,15.0,15.0,15.0
6682fb350787f54e89d4001b,136,133,The heavy rain is,sky vomiting its regrets,38.0,38.0,45.0,40.0
6101f4093ed452ae3b6d5ab9,137,134,The heavy rain is,hail,10.0,15.0,15.0,10.0
66e7a809808daaac1a79dd40,135,135,The heavy rain is,raining cats and dogs,10.0,15.0,15.0,10.0
636d39168fe0bc0570ee8da0,133,136,The heavy rain is,As wet as an otter's pocket,20.0,38.0,45.0,40.0
6653e566a1dd567008582c28,138,137,The heavy rain is,punching my head.,20.0,15.0,10.0,20.0
66b4c93eba2cec5de17809,140,138,The heavy rain is,keeping umbrellas from going on sale.,40.0,28.0,25.0,30.0
612adba08b8235b31539c704,141,139,The heavy rain is,like a shower for the world,15.0,28.0,35.0,30.0
69458f2aa5309848951f9026,143,140,The heavy rain is,drowning me,10.0,25.0,15.0,15.0
69416ab139b4b8d585aa4848,144,141,The heavy rain is,loud like a train,10.0,15.0,15.0,15.0
5c91658e319e1200014f6f9b,142,142,The heavy rain is,music to my ears,10.0,15.0,10.0,10.0
67777187e7ba2f3ced22e601,146,143,The heavy rain is,scary,10.0,15.0,10.0,10.0
66faa830ac165a79e559da2a,139,144,The heavy rain is,the heavy rain is like a thousand frantic fingers all drumming on the roof simultaneously,30.0,38.0,40.0,30.0
5ef3bdbee9ae7a16241451c1,145,145,The heavy rain is,voilent like a,10.0,10.0,10.0,10.0
6466685f630eb8c3f8856e5e,147,146,The heavy rain is,falling like cats and dogs,10.0,15.0,15.0,10.0
642ead184d7533ccfd57d888,151,147,The heavy rain is,The heavy rain is a drum beat on the roof tops.,15.0,22.0,25.0,20.0
694afcabf04cdd6752673eea,149,148,The heavy rain is,drenching as a wave,15.0,22.0,20.0,15.0
662973533159df515afdd606,150,149,The heavy rain is,so much better than my useless showerhead.,15.0,15.0,20.0,10.0
60dc4e2299f89a7ca94b2c91,148,150,The heavy rain is,a drumbeat from the sky.,20.0,28.0,35.0,30.0
676dcbd74fba5b642d1e2f01,152,151,The heavy rain is,a drumline rehearsing on the rooftops,35.0,28.0,35.0,40.0
676055469b245b53e81358d0,153,152,The heavy rain is,disgusting,10.0,15.0,10.0,20.0
66fd3f6c93c24ecc119be354,155,153,The heavy rain is,"soothing, like the sound of a million drops on the",10.0,35.0,15.0,20.0
663a28078139647b4663d09f,156,154,The heavy rain is,like cars crashing,25.0,15.0,15.0,15.0
6662f201ccf41c36e7408562,154,155,The heavy rain is,pouring like a leaky shower,15.0,28.0,25.0,15.0
676b89007874c8eace113276,158,156,The heavy rain is,a crushing boot,20.0,15.0,25.0,15.0
62d6d77df59450e545fb22f6,157,157,The heavy rain is,pounding down on u,10.0,15.0,15.0,20.0
5c309bb410677f0001dda0ed,159,158,The heavy rain is,loud as an avalanche.,15.0,35.0,20.0,30.0
654e38a9bd1961e9942af916,161,159,The heavy rain is,beating like a drum against my window,15.0,28.0,35.0,20.0
654e38a9bd1961e9942af916,161,160,The heavy rain is,beating like a drum against my window,15.0,28.0,35.0,20.0
67ed8a9ef13251ff7c8b66a8,160,161,The heavy rain is,a loud crowd hitting the ground,25.0,28.0,25.0,15.0
5ff07b5ee7a1d23e719e421e,163,162,The heavy rain is,overwhelmingly dreary,10.0,15.0,10.0,15.0
6658bbefeacd7bcadeef885f,165,163,The heavy rain is,the heavy rain is a water fall.,10.0,15.0,15.0,15.0
615eda024a5f84f408625b4f,164,164,The heavy rain is,depressing like an episode of Eastenders,15.0,25.0,35.0,15.0
69263215845d92c2cd3a2882,162,165,The heavy rain is,beating on me like a hammer.,12.0,28.0,25.0,15.0
62e02b26e879244a99e852fa,166,166,The heavy rain is,hammering down like a boxers punch,20.0,28.0,25.0,20.0
67e92dbd9199b830fbecdf2e,167,167,The heavy rain is,thunder,10.0,15.0,10.0,10.0
671038fb26ff82aa6081d040,168,168,The heavy rain is,like a drum,10.0,15.0,10.0,15.0
676060d8382a3f0292c2c788,169,169,The heavy rain is,a drumbeat,15.0,28.0,20.0,20.0
63d50bed33ba8cb1b9794938,170,170,The heavy rain is,a drum-beat.,15.0,15.0,10.0,15.0
65313bdcb9fd825a8c1d4981,174,171,The heavy rain is,pounding like an elephant,15.0,28.0,25.0,20.0
5d66f49c531d6e0001e99e8a,172,172,The heavy rain is,like anger on my roof,35.0,28.0,15.0,40.0
65c242831388550b0a42bd25,173,173,The heavy rain is,biblical in its proportions,15.0,28.0,35.0,15.0
652ae54b698bbd5c18c0c90e,171,174,The heavy rain is,a blanket of water,15.0,22.0,25.0,15.0
691505db42a79f417daadef7,177,175,The heavy rain is,...a flood for the poor ants that stayed outside.,25.0,35.0,35.0,20.0
668edb3b608a3d4537e2da08,176,176,The heavy rain is,is a gentle paoi,10.0,15.0,10.0,40.0
5751b9a8702d130006285f79,175,177,The heavy rain is,a heavy weight,10.0,15.0,10.0,10.0
5c0bac19796adb00017dffcf,178,178,The heavy rain is,a drummer pounding on the rooftops,20.0,38.0,35.0,20.0
6845fad63da7756677508375,179,179,The heavy rain is,a thousand silver needles stitching the sky to the,35.0,35.0,45.0,40.0
66afcaa60f7d8f58dc21db8e,181,180,The heavy rain is,leaving,10.0,15.0,10.0,10.0
64df6c0375d740bb235620f5,180,181,The heavy rain is,like a weapon,15.0,15.0,10.0,15.0
64df6c0375d740bb235620f5,180,182,The heavy rain is,like a weapon,15.0,15.0,10.0,15.0
6786d7955dfbf40eae7ed3d9,182,183,The heavy rain is,dampening my plans,10.0,25.0,20.0,15.0
67606c975d33dc79c280063e,183,184,The heavy rain is,The heavy rain is a drumline marching across the rooftops,25.0,38.0,40.0,30.0
69138fc0acb88a6d2a6f8fb8,184,185,The heavy rain is,on my mind,10.0,15.0,10.0,15.0
5d89106d1719af0001ee23e5,185,186,The heavy rain is,pounds the garden like gravel,25.0,28.0,35.0,30.0
603710141b1ed2313448234a,186,187,The heavy rain is,a blanket.,15.0,15.0,10.0,10.0
628f572a2d1304a34b9e1a37,187,188,The heavy rain is,like a waterfall,10.0,15.0,10.0,15.0
588ab33542c8e900019d02ae,189,189,The heavy rain is,Like a thousand needles.,15.0,15.0,15.0,20.0
57c74977b23f0e000182dc3f,188,190,The heavy rain is,washing away the blues,10.0,28.0,25.0,20.0
69237b666aff01eb02646944,192,191,The heavy rain is,drowning my mood,15.0,28.0,25.0,30.0
659583e0d5fab84895bfac7c,190,192,The heavy rain is,is like a weight on my sgoulders,10.0,15.0,10.0,10.0
668aa0851622bf0930ff12fc,194,193,The heavy rain is,drowning my thoughts,15.0,28.0,20.0,20.0
6784133089e3f78e0e08c94d,191,194,The heavy rain is,tearing down,10.0,15.0,15.0,10.0
60154af277ec314fd8fe1449,198,195,The heavy rain is,as wet as the lake,10.0,15.0,10.0,15.0
67d9ef30fe8af2858e8dbbd3,193,196,The heavy rain is,po,10.0,10.0,10.0,10.0
66928f171518765c5f8cea5b,195,197,The heavy rain is,,10.0,10.0,10.0,10.0
6767202a0793489cda4738d2,196,198,The heavy rain is,loud like the thunder,10.0,15.0,10.0,10.0
67fbe9a435667f13b9bb1371,199,199,The heavy rain is,like a waterfall without no end,15.0,15.0,15.0,20.0
663a422b52cb5c270f98f3ff,201,200,The heavy rain is,like having a kid through a ball at you over and over again.,30.0,35.0,15.0,20.0
5d558ebe886e3f0020e90fce,202,201,The heavy rain is,calming as a whisper,15.0,28.0,20.0,15.0
65c243c37e0d77ca70ee030e,200,202,The heavy rain is,louder than hail,15.0,15.0,20.0,20.0
63d432e27555fb4b5785cfcd,203,203,The heavy rain is,gunfire,20.0,35.0,10.0,20.0
63d432e27555fb4b5785cfcd,203,204,The heavy rain is,gunfire,20.0,35.0,10.0,20.0
672451c5f4e558e08242d746,197,205,The heavy rain is,falling,10.0,15.0,10.0,10.0
63474e67a5fd298c6103c409,204,206,The heavy rain is,a drummer smashing the roof in a furious rhythm.,20.0,35.0,35.0,30.0
677fb35eafd357a07e351a9f,205,207,The heavy rain is,cats and dogs,10.0,15.0,10.0,10.0
5e38397719e44f0244389781,206,208,The heavy rain is,drowning the streets,15.0,35.0,25.0,20.0
60b542b8fbb1a6a2678f5054,207,209,The heavy rain is,as noisy on my roof as a drum beat.,15.0,15.0,20.0,15.0
63f782f160eb53150d24c549,208,210,The heavy rain is,coming down like the sea has opened up,15.0,35.0,35.0,30.0
682a1996cd2cfa1f1160cb71,209,211,The heavy rain is,,10.0,10.0,10.0,10.0
574aff1b5bef980007af2745,211,212,The heavy rain is,,10.0,10.0,10.0,10.0
6266a4e5846e1e41812a0432,214,213,The heavy rain is,as heavy as lead weights falling out the sky,15.0,28.0,25.0,20.0
6544ff9e0fb2eaaf83e2de5c,210,214,The heavy rain is,as loud as people walking on my roof,15.0,28.0,35.0,20.0
663274d555447e8270dde7d0,213,215,The heavy rain is,more powerful than a tidal wave,10.0,15.0,15.0,15.0
665a16dd2db5a0dff976ea9b,212,216,The heavy rain is,louder than lightening.,20.0,15.0,15.0,20.0
66439abe4359251777b0aebd,215,217,The heavy rain is,The heavy rain is like a bunch of baseballs falling from the sky.,20.0,15.0,20.0,30.0
673c8c2a86f12a6e2c1764a4,217,218,The heavy rain is,powerful,10.0,15.0,10.0,10.0
662e66138060bf4a9db8c159,219,219,The heavy rain is,beating on my soul.,20.0,28.0,20.0,20.0
5e52a7cc53ecf12b883e1e1f,216,220,The heavy rain is,Is like a welcome Matt in a drought,15.0,35.0,25.0,40.0
5f3ae136d5f38f7a5f3f6295,218,221,The heavy rain is,"a tsunami, pouring down on my head.",15.0,28.0,25.0,20.0
5ca5189dce3f920016239854,221,222,The heavy rain is,pelting like skittles,35.0,28.0,35.0,40.0
66d88375799e00b593a8655f,220,223,The heavy rain is,as loud as a freight train,12.0,15.0,15.0,15.0
66ff44c7da088df3cdf9cd0f,222,224,The heavy rain is,coming down like a herd of elephants,15.0,28.0,35.0,20.0
66ff44c7da088df3cdf9cd0f,222,225,The heavy rain is,coming down like a herd of elephants,15.0,28.0,35.0,20.0
65f650bc80653ddbcb45e6a5,223,226,The heavy rain is,drenching like an ocean swim,15.0,28.0,20.0,20.0
69137ce487ad8fc2193bcb12,224,227,The heavy rain is,wet,10.0,15.0,10.0,10.0
663aa6420a964c2a7740b9d7,226,228,The heavy rain is,the sky weeping for the lost.,15.0,35.0,25.0,20.0
651d9ea96f3253abbfd8d38b,227,229,The heavy rain is,a river on the roof.,30.0,28.0,35.0,40.0
6773f9ecbf8a434754bdbdab,225,230,The heavy rain is,a tornado,12.0,15.0,10.0,10.0
692f23fa6f5702e481df4f32,229,231,The heavy rain is,Like candies falling,20.0,15.0,20.0,20.0
62bb42e2f21cfdb280cc975f,230,232,The heavy rain is,pounding,10.0,25.0,25.0,20.0
67dac9fec33b7784afd3d08b,228,233,The heavy rain is,the heavy rain is loud as thunder,10.0,15.0,10.0,10.0
67dac9fec33b7784afd3d08b,228,234,The heavy rain is,the heavy rain is loud as thunder,10.0,15.0,10.0,10.0
675b73a2f8ca714cdf307be7,231,235,The heavy rain is,des,10.0,10.0,10.0,10.0
675b73a2f8ca714cdf307be7,231,236,The heavy rain is,des,10.0,10.0,10.0,10.0
609911e00dd4843e39cb88ac,2,1,The hot tea is,like a furnace,10.0,15.0,10.0,10.0
6079ff1600ff2b7455e1c3e0,3,2,The hot tea is,molten on my tongue,25.0,28.0,25.0,30.0
68879462acd0ae2c5ecf4b88,4,3,The hot tea is,medicine,10.0,28.0,10.0,30.0
5c2c62542c45d400014a32e6,5,4,The hot tea is,my gasoline,15.0,15.0,10.0,30.0
691371c5d552995298408398,8,5,The hot tea is,a warm hug in a cup,10.0,35.0,25.0,20.0
60d4edd50a63d7874c704979,7,6,The hot tea is,boiling like lava,15.0,22.0,20.0,15.0
6332274d72eff2df47171a78,6,7,The hot tea is,like a soothing blanket,10.0,15.0,15.0,15.0
67c60b46b619cad09b65ab51,9,8,The hot tea is,breathing fire,15.0,28.0,20.0,20.0
65c10d8000af1af81e3f42ec,10,9,The hot tea is,like lava,10.0,15.0,10.0,15.0
692f221e98e3cdcf10465812,11,10,The hot tea is,a whale in the cup,40.0,35.0,35.0,45.0
6637b21240220c2517fffa1a,12,11,The hot tea is,like scalding brothe made from shoes,45.0,35.0,35.0,40.0
5c7ceda01d2afc0001f4ad1d,13,12,The hot tea is,comfort in a cup.,15.0,35.0,20.0,15.0
5fd66ce8aec66457ff73d743,16,13,The hot tea is,like lava,10.0,15.0,10.0,15.0
5cab22cd68194f001511b2d6,14,14,The hot tea is,war,30.0,15.0,10.0,12.0
65a3eae145bd7a121b03e953,17,15,The hot tea is,hotter than a volcano,10.0,15.0,15.0,10.0
63fa78f21e485a372c6528fa,15,16,The hot tea is,a morning's po,15.0,10.0,10.0,10.0
6779ab59311fd2904146f0d7,19,17,The hot tea is,COLD,10.0,15.0,10.0,10.0
66b828d453598bcca42608c1,18,18,The hot tea is,"a warm hug, wrapping itself around me.",15.0,28.0,20.0,15.0
5dd7f591ad0a617838322129,20,19,The hot tea is,"the sun, burning the skin of your fingertips",20.0,35.0,25.0,30.0
6544fd514964fea23051c3b7,22,20,The hot tea is,ste,10.0,10.0,10.0,10.0
66ccbb7d4109382e498e3c82,21,21,The hot tea is,soothing as a hug,12.0,18.0,15.0,15.0
67aae2b5797af1e296927d2a,24,22,The hot tea is,a warm hug in a mug,10.0,35.0,35.0,20.0
654a44f0addb5f41f1705b75,23,23,The hot tea is,fire,10.0,15.0,10.0,10.0
60ac66a8e1bf5a1c51fa864c,26,24,The hot tea is,the breath of a garden,25.0,28.0,35.0,40.0
6658ca2b92efe5c33798f1b4,25,25,The hot tea is,steaming like a sauna,15.0,15.0,25.0,15.0
63d7abeeb49ad49fa7545e44,27,26,The hot tea is,,10.0,10.0,10.0,10.0
631745a70c7c585248df1a5d,28,27,The hot tea is,milkier than a cow,10.0,15.0,15.0,15.0
5e32c95c87b8ef28e5aff6ea,29,28,The hot tea is,burning like the sun,10.0,15.0,15.0,10.0
674bea1eb044fbe75795fef1,30,29,The hot tea is,Fire,10.0,15.0,10.0,10.0
5dd86f98e9a0ba81a7f5e099,31,30,The hot tea is,spicy,10.0,15.0,10.0,15.0
5d45521afdaaad00010ec185,34,31,The hot tea is,cheering as a strange'rs smile,30.0,35.0,15.0,40.0
659c0682d109f8537a89fdd3,35,32,The hot tea is,,10.0,10.0,10.0,10.0
6658d02b830a00e979619fb8,33,33,The hot tea is,Volcanic,15.0,15.0,10.0,20.0
5a8b1ee2000dab00018cc7cd,38,34,The hot tea is,as hot as lava.,10.0,15.0,15.0,15.0
55bb9ae7fdf99b26d27fda01,39,35,The hot tea is,like fire on the throat,10.0,28.0,25.0,30.0
5e729511e05cd902cc7699a4,32,36,The hot tea is,blazing heat,10.0,15.0,10.0,10.0
665ee0800a4d97ea0026ff34,36,37,The hot tea is,lava,15.0,28.0,10.0,20.0
5b421b9ac2e3810001763252,40,38,The hot tea is,like the pits of hell,10.0,15.0,15.0,20.0
5fd63cb585f88c4eb1933661,37,39,The hot tea is,The hot tea burn my mouth,10.0,15.0,10.0,10.0
69203091564a7d1a74700ed4,41,40,The hot tea is,like Sauron's backside,40.0,15.0,35.0,40.0
60cf0d251a90eb823bc9b740,43,41,The hot tea is,lava,15.0,28.0,10.0,20.0
6941e60f2c7507f1915682c3,42,42,The hot tea is,like lava,10.0,15.0,10.0,15.0
5f39a2fd2d394917284dd66f,45,43,The hot tea is,as dry as the desert,10.0,15.0,10.0,10.0
69138ed04690ca3fa74ef563,44,44,The hot tea is,scorching,10.0,15.0,10.0,10.0
6941aeb9a019a9bbdd57d028,46,45,The hot tea is,frgent as a garen,10.0,10.0,10.0,50.0
676556ccb7aac9ede13d73c9,47,46,The hot tea is,as sweet as honey,10.0,15.0,10.0,10.0
5929c96027ea400001301061,48,47,The hot tea is,unfortunate,15.0,15.0,10.0,10.0
5e5a96f5a2f2c528edf70f6e,49,48,The hot tea is,hotter than the flames of hell,10.0,15.0,15.0,15.0
