prolific_id,item,response,google_rating,anthropic_rating,xai_rating,openai_rating,prediction,modelname,text
6773f9ecbf8a434754bdbdab,bridge-river-cross,"the little girl climbed over the bridge to visit her mother that she hadnt seen in years. the bridge was very old and dusty and she had never been to this part of town before. she was unfamilar with the place and she was slightly scared of her surroundings. she had to cross the bridge as quickly as possible, as she was beginning to get chills. the weather was so cold and she wondered why it was getting colder the more further she walked. she suddenly noticed a river. the river was glistening. she had an urge to run through the river and just feel the breeze.",15,18,20,20,0.5,MAoSS,"the little girl climbed over the bridge to visit her mother that she hadnt seen in years. the bridge was very old and dusty and she had never been to this part of town before. she was unfamilar with the place and she was slightly scared of her surroundings. she had to cross the bridge as quickly as possible, as she was beginning to get chills. the weather was so cold and she wondered why it was getting colder the more further she walked. she suddenly noticed a river. the river was glistening. she had an urge to run through the river and just feel the breeze."
692f23fa6f5702e481df4f32,bridge-river-cross,"in the town i grow up, there is a bridge that you need to use to be able to cross our main river, this bridge is use for all of our community every day and it is one of the most use bridges on the  town, one day there was a ship that crash to the bridge and collapse it, at this moment we are not able to communicate with the other part of the city, this was 20 years ago!",15,15,15,15,0.52,MAoSS,"in the town i grow up, there is a bridge that you need to use to be able to cross our main river, this bridge is use for all of our community every day and it is one of the most use bridges on the  town, one day there was a ship that crash to the bridge and collapse it, at this moment we are not able to communicate with the other part of the city, this was 20 years ago!"
67dac9fec33b7784afd3d08b,bridge-river-cross,"it  has being an amazing experience, riding through the bridge that laps perfectly across the river with it natural and beautiful aura. i had never thought i had ever cross this large bridge as they were stories of the river making it difficult to access the dry lands. i for sure will love to live close to the river as i tell john my stori",15,18,15,15,0.45,MAoSS,"it  has being an amazing experience, riding through the bridge that laps perfectly across the river with it natural and beautiful aura. i had never thought i had ever cross this large bridge as they were stories of the river making it difficult to access the dry lands. i for sure will love to live close to the river as i tell john my stori"
62bb42e2f21cfdb280cc975f,bridge-river-cross,the group of friends went down the river to go discover the abandoned bridges. they had to cross multiple rivers to get to them. they were filled with joy and adventure discovering these bridges not knowing the dangers that lay ahead. fear was something that was crawling onto them.,15,18,20,15,0.45,MAoSS,the group of friends went down the river to go discover the abandoned bridges. they had to cross multiple rivers to get to them. they were filled with joy and adventure discovering these bridges not knowing the dangers that lay ahead. fear was something that was crawling onto them.
675b73a2f8ca714cdf307be7,bridge-river-cross,"the stone bridge didn't span across space, but rather through the various seasons of the year. as julian stepped onto the mossy arches, he watched the river below shift from rushing spring melt to a solid, crystalline sheet of winter ice. he knew he had to cross before the autumn gales blew his memories into the water's depths. by the time his boots hit the far bank, the summer sun was high and his childhood was a distant shadow. he took a deep breath of the warm air, finally standing on the shore of his future.",40,42,45,46,0.61,MAoSS,"the stone bridge didn't span across space, but rather through the various seasons of the year. as julian stepped onto the mossy arches, he watched the river below shift from rushing spring melt to a solid, crystalline sheet of winter ice. he knew he had to cross before the autumn gales blew his memories into the water's depths. by the time his boots hit the far bank, the summer sun was high and his childhood was a distant shadow. he took a deep breath of the warm air, finally standing on the shore of his future."
609911e00dd4843e39cb88ac,mirror-face-reflection,"when the witch looked into the mirror, the glass shattered. the green face of the witch started to turn red in anger. she couldn't see why this kept happening. i started to feel sorry for her.",15,22,35,20,0.54,MAoSS,"when the witch looked into the mirror, the glass shattered. the green face of the witch started to turn red in anger. she couldn't see why this kept happening. i started to feel sorry for her."
6079ff1600ff2b7455e1c3e0,mirror-face-reflection,"the teenage girl did not like what she saw in the mirror every day. she was convinced she had the face only her mother could love. giant, clumsy glasses, a single, crooked canine, three large, distracting birth marks marring her left cheek. seeing these perceived flaws convinced her she would never have a chance with any boy she had a crush on. it was hopeless.",15,18,20,15,0.56,MAoSS,"the teenage girl did not like what she saw in the mirror every day. she was convinced she had the face only her mother could love. giant, clumsy glasses, a single, crooked canine, three large, distracting birth marks marring her left cheek. seeing these perceived flaws convinced her she would never have a chance with any boy she had a crush on. it was hopeless."
68879462acd0ae2c5ecf4b88,mirror-face-reflection,"the wicked witch gazed into her scrying mirror, chanting a phrase only she and it could understand. a ghostly, distorted face appeared in the mirror, asking the queen for her request. ""can you see the face of the greatest beauty in the land?"" she asked. the mirror squirmed in discomfort.",10,22,35,28,0.66,MAoSS,"the wicked witch gazed into her scrying mirror, chanting a phrase only she and it could understand. a ghostly, distorted face appeared in the mirror, asking the queen for her request. ""can you see the face of the greatest beauty in the land?"" she asked. the mirror squirmed in discomfort."
5c2c62542c45d400014a32e6,mirror-face-reflection,jen was always scared to look in the mirror after her car accident. she could feel that her face wasn't the same. her mother comforted her and told her that she looked fine. she finally decided to see what she looked like. she had never looked better.,15,18,30,20,0.4,MAoSS,jen was always scared to look in the mirror after her car accident. she could feel that her face wasn't the same. her mother comforted her and told her that she looked fine. she finally decided to see what she looked like. she had never looked better.
691371c5d552995298408398,mirror-face-reflection,"the young woman leaned over the bathroom sink, peering into the mirror with a mix of curiosity and fear. her reflection stared back, eyes wide, searching for something familiar in the face she once knew. slowly, she saw the lines of worry etch themselves deeper in the forms of wrinkles on her skin through time. beneath it all, a spark of resilience came out, waiting to be recognized.",15,22,30,20,0.56,MAoSS,"the young woman leaned over the bathroom sink, peering into the mirror with a mix of curiosity and fear. her reflection stared back, eyes wide, searching for something familiar in the face she once knew. slowly, she saw the lines of worry etch themselves deeper in the forms of wrinkles on her skin through time. beneath it all, a spark of resilience came out, waiting to be recognized."
6332274d72eff2df47171a78,mirror-face-reflection,"i bought a full length mirror to teach myself how to dance at my previous residence. it was helpful not only to see my feet and legs, but to also look at my face to make sure i didn't have any dumb expressions while dancing. i sometimes do have those expressions, but i still enjoy the dancing. i haven't tried dancing with someone else, just on my own.",10,18,15,20,0.37,MAoSS,"i bought a full length mirror to teach myself how to dance at my previous residence. it was helpful not only to see my feet and legs, but to also look at my face to make sure i didn't have any dumb expressions while dancing. i sometimes do have those expressions, but i still enjoy the dancing. i haven't tried dancing with someone else, just on my own."
60d4edd50a63d7874c704979,mirror-face-reflection,i woke up from my bed and noticed that i could see perfectly and didn't need glasses. i was very surprised and i rushed to find a mirror. i stood in front of the mirror to see if notice something different. i look at my face and noticed that i turned into a completely different person.,15,18,20,20,0.32,MAoSS,i woke up from my bed and noticed that i could see perfectly and didn't need glasses. i was very surprised and i rushed to find a mirror. i stood in front of the mirror to see if notice something different. i look at my face and noticed that i turned into a completely different person.
67c60b46b619cad09b65ab51,mirror-face-reflection,emma looked into the small mirror on her desk. she wanted to see her face clearly before the party. she noticed a small smile on her lips and a sparkle in her eyes. it made her feel happy and ready for the evening. she took a deep breath and left the room.,10,15,10,15,0.32,MAoSS,emma looked into the small mirror on her desk. she wanted to see her face clearly before the party. she noticed a small smile on her lips and a sparkle in her eyes. it made her feel happy and ready for the evening. she took a deep breath and left the room.
65c10d8000af1af81e3f42ec,mirror-face-reflection,sarah loves doing her skincare routine. she looks around to see what items she will use today and gathers them to begin the process. sarah stands in front of the mirror and begins with the first step which is washing her face. she follows up with serum and moisturizer to complete her routine.,10,15,10,15,0.26,MAoSS,sarah loves doing her skincare routine. she looks around to see what items she will use today and gathers them to begin the process. sarah stands in front of the mirror and begins with the first step which is washing her face. she follows up with serum and moisturizer to complete her routine.
692f221e98e3cdcf10465812,mirror-face-reflection,"she thought she was a 10/10. all her friends told her she was a 10/10, so why wouldnt she believe it? unfortunately, this was all lies. it took her to see her own face in the mirror to actually realise that behind the makeup, she was a 3 at best. it was a humbling experience for her.",12,15,25,15,0.44,MAoSS,"she thought she was a 10/10. all her friends told her she was a 10/10, so why wouldnt she believe it? unfortunately, this was all lies. it took her to see her own face in the mirror to actually realise that behind the makeup, she was a 3 at best. it was a humbling experience for her."
6637b21240220c2517fffa1a,mirror-face-reflection,"once darcy got back to her home, she headed straight for the mirror. she felt so free, so different. she wanted to see if her face reflected this and couldn't believe it.  her eyes were bright and shining. she smiled back at herself. ""you did it, you got rid of the dark depressing presence of bill.""  she locked her door and then started to brew herself a cup of coffee; she wanted to enjoy blocking him everywhere.",15,22,25,20,0.55,MAoSS,"once darcy got back to her home, she headed straight for the mirror. she felt so free, so different. she wanted to see if her face reflected this and couldn't believe it.  her eyes were bright and shining. she smiled back at herself. ""you did it, you got rid of the dark depressing presence of bill.""  she locked her door and then started to brew herself a cup of coffee; she wanted to enjoy blocking him everywhere."
5c7ceda01d2afc0001f4ad1d,mirror-face-reflection,"he looked in the mirror. no, not looked, stared. he stared in the mirror. yet try as he might he could not see himself in the face that stared back. that gaunt, pale face could not be his. not those cold flinty eyes that pierced his soul. no. it could not be.",15,28,25,20,0.54,MAoSS,"he looked in the mirror. no, not looked, stared. he stared in the mirror. yet try as he might he could not see himself in the face that stared back. that gaunt, pale face could not be his. not those cold flinty eyes that pierced his soul. no. it could not be."
5fd66ce8aec66457ff73d743,mirror-face-reflection,every morning as i am brushing my teeth i see my face in the mirror. i then wash my face. i then take care of my cats. after that i head to the kitchen for hot coffee.,10,12,10,10,0.25,MAoSS,every morning as i am brushing my teeth i see my face in the mirror. i then wash my face. i then take care of my cats. after that i head to the kitchen for hot coffee.
5cab22cd68194f001511b2d6,mirror-face-reflection,"the castle was dark and cold, so cold that toby could see his breath in front of him. his hands trembled from the cold as he struggled to hold up his video recorder.he stopped in a room that was once a bedroom, he called out to ask if there were any ghosts or spirits that wanted to talk to him. he remained silent, waiting, when he saw a mirror in the corner of his eye. toby walked over to the mirror, the floor creaking beneath his feet. suddenly he gasped and stepped back, there was a face in the mirror he could see it clear as day. it was a woman with long hair staring at him with a solemn look in her eyes.",15,22,25,25,0.64,MAoSS,"the castle was dark and cold, so cold that toby could see his breath in front of him. his hands trembled from the cold as he struggled to hold up his video recorder.he stopped in a room that was once a bedroom, he called out to ask if there were any ghosts or spirits that wanted to talk to him. he remained silent, waiting, when he saw a mirror in the corner of his eye. toby walked over to the mirror, the floor creaking beneath his feet. suddenly he gasped and stepped back, there was a face in the mirror he could see it clear as day. it was a woman with long hair staring at him with a solemn look in her eyes."
65a3eae145bd7a121b03e953,mirror-face-reflection,"susan had found the door. she opened it and entered a dusty old room. there was only one tall object at the back of this dull room, covered in a sheet. susan anxiously removed the sheet and found a dusty old mirror underneath. she dusted the mirror off but something was very wrong. susan would normally expect to see her face in the mirror but all that greeted her was a reflection of the room behind here. susan could not see herself...",20,28,25,25,0.55,MAoSS,"susan had found the door. she opened it and entered a dusty old room. there was only one tall object at the back of this dull room, covered in a sheet. susan anxiously removed the sheet and found a dusty old mirror underneath. she dusted the mirror off but something was very wrong. susan would normally expect to see her face in the mirror but all that greeted her was a reflection of the room behind here. susan could not see herself..."
63fa78f21e485a372c6528fa,mirror-face-reflection,"it was obvious, as anyone could see : on the day of the big dance, a great big pimple had erupted. it was right where for anyone who cared to look might see. maybe she could cover it up, annoyed as she was. she looked in the mirror and set about the simple vanity.",10,18,20,15,0.52,MAoSS,"it was obvious, as anyone could see : on the day of the big dance, a great big pimple had erupted. it was right where for anyone who cared to look might see. maybe she could cover it up, annoyed as she was. she looked in the mirror and set about the simple vanity."
6779ab59311fd2904146f0d7,mirror-face-reflection,see your face in the mirror,10,12,10,10,0.21,MAoSS,see your face in the mirror
66b828d453598bcca42608c1,mirror-face-reflection,"the young girl woke up early that morning, excited to take her school pictures. she ran to the bathroom and grabbed her towel, ready to wash her face. after patting herself dry, she looked in the mirror. all she could see was a horrible red pimple, right in the middle of her forehead. how could she take her pictures like that?",10,18,20,15,0.5,MAoSS,"the young girl woke up early that morning, excited to take her school pictures. she ran to the bathroom and grabbed her towel, ready to wash her face. after patting herself dry, she looked in the mirror. all she could see was a horrible red pimple, right in the middle of her forehead. how could she take her pictures like that?"
5dd7f591ad0a617838322129,mirror-face-reflection,"the blind man stands up and steps confidently towards the bathroom. he knows exactly where to place his feet to avoid the dresser, the lamp, the shoes left just inside the door. though he cannot see he stands in front of the mirror and touches his face, feeling the puffiness in his cheeks, the loose skin on his neck, the uneven stubble on his chin. he's started every day like this and feels like there's no reason to stop now.",20,28,45,30,0.54,MAoSS,"the blind man stands up and steps confidently towards the bathroom. he knows exactly where to place his feet to avoid the dresser, the lamp, the shoes left just inside the door. though he cannot see he stands in front of the mirror and touches his face, feeling the puffiness in his cheeks, the loose skin on his neck, the uneven stubble on his chin. he's started every day like this and feels like there's no reason to stop now."
6941aeb9a019a9bbdd57d028,mirror-face-reflection,"mirror, mirror, on the wall. whose face do you reflect? when i look at you, i see them all. what would other people see in this mirror. i wonder?",15,18,15,20,0.37,MAoSS,"mirror, mirror, on the wall. whose face do you reflect? when i look at you, i see them all. what would other people see in this mirror. i wonder?"
66ccbb7d4109382e498e3c82,mirror-face-reflection,"did you see the giant new mirror at the salon downtown? it takes up the entire wall and makes the place look twice as big as it really is. i was there getting my hair done yesterday...i decided to go with something different and when she turned me around to see it my face said it all, i loved it! if you're looking for something new and different i definitely recommend going there!",10,15,10,15,0.4,MAoSS,"did you see the giant new mirror at the salon downtown? it takes up the entire wall and makes the place look twice as big as it really is. i was there getting my hair done yesterday...i decided to go with something different and when she turned me around to see it my face said it all, i loved it! if you're looking for something new and different i definitely recommend going there!"
6544fd514964fea23051c3b7,mirror-face-reflection,"she got off the bed, after yawning, and went straight to her bathroom. she switched on the light to see a reflection of her face in the mirror. she smiled and the reflection smiled back. she felt that she was off to a great start!",10,15,10,15,0.37,MAoSS,"she got off the bed, after yawning, and went straight to her bathroom. she switched on the light to see a reflection of her face in the mirror. she smiled and the reflection smiled back. she felt that she was off to a great start!"
6658ca2b92efe5c33798f1b4,mirror-face-reflection,"sometimes when i look in the mirror something else looks back at me. for this reason my house never contained any mirrors, infact it had not contained a mirror for quite some time. i decided it was time to overcome my fear and to look at my face again in the mirror. the day arrived when the mirror came and i was going to look at what i could see looking back at me.",15,18,25,20,0.44,MAoSS,"sometimes when i look in the mirror something else looks back at me. for this reason my house never contained any mirrors, infact it had not contained a mirror for quite some time. i decided it was time to overcome my fear and to look at my face again in the mirror. the day arrived when the mirror came and i was going to look at what i could see looking back at me."
67aae2b5797af1e296927d2a,mirror-face-reflection,"she stood before the mirror, staring at the face reflected back. eyes tired, skin pale – she didn't see the person she used to be. the mirror showed every flaw, every line. she tried to see past them, to find that spark of confidence. but it was hard to look away from the face in the glass.",15,18,10,15,0.48,MAoSS,"she stood before the mirror, staring at the face reflected back. eyes tired, skin pale – she didn't see the person she used to be. the mirror showed every flaw, every line. she tried to see past them, to find that spark of confidence. but it was hard to look away from the face in the glass."
654a44f0addb5f41f1705b75,mirror-face-reflection,"when i see my face in the mirror, i feel grateful. i'd tried for years to get rid of pimples on my face, without any success. but somehow, i suddenly stopped seeing them, without even trying. it was like a miracle! now i can go about my daily activities without feeling self- conscious.",10,18,20,15,0.39,MAoSS,"when i see my face in the mirror, i feel grateful. i'd tried for years to get rid of pimples on my face, without any success. but somehow, i suddenly stopped seeing them, without even trying. it was like a miracle! now i can go about my daily activities without feeling self- conscious."
60ac66a8e1bf5a1c51fa864c,mirror-face-reflection,"every morning i wake up feeling happy. i look in the mirror, my face looks radiant, i like what i see. it's time to start my day and get ready for work. every day is an opportunity to do things better.",10,15,10,15,0.24,MAoSS,"every morning i wake up feeling happy. i look in the mirror, my face looks radiant, i like what i see. it's time to start my day and get ready for work. every day is an opportunity to do things better."
63d7abeeb49ad49fa7545e44,mirror-face-reflection,"julie, a middle-aged woman had been starting to worry about her fading looks. one day, she met a talking donkey who told her he could give her the power of eternal youth, if she sold her soul to him. julie agreed. the donkey handed her a mirror, and asked what she could see. she saw the face of a fat bulldog",20,28,35,32,0.62,MAoSS,"julie, a middle-aged woman had been starting to worry about her fading looks. one day, she met a talking donkey who told her he could give her the power of eternal youth, if she sold her soul to him. julie agreed. the donkey handed her a mirror, and asked what she could see. she saw the face of a fat bulldog"
631745a70c7c585248df1a5d,mirror-face-reflection,i needed to apply makeup to my face before going to work. i really needed a mirror so i could see what i was doing. i couldn't find one so ended up looking like a clown!,10,15,10,15,0.25,MAoSS,i needed to apply makeup to my face before going to work. i really needed a mirror so i could see what i was doing. i couldn't find one so ended up looking like a clown!
5e32c95c87b8ef28e5aff6ea,mirror-face-reflection,the evil witch tied up the beautiful princess and began the spell. she used the mirror and put it in front of her face. she began the incantation and began to see her beauty fade. it flew up in the air towards the evil witch and transformed her into a beauty again. the princess passed away.,15,18,25,20,0.59,MAoSS,the evil witch tied up the beautiful princess and began the spell. she used the mirror and put it in front of her face. she began the incantation and began to see her beauty fade. it flew up in the air towards the evil witch and transformed her into a beauty again. the princess passed away.
674bea1eb044fbe75795fef1,mirror-face-reflection,"the king looked in the mirror. ""what do i see?"" he asked himself. ""an old face, weathered by time and battle."" he thought about if it truly was time to pass on the torch to his eldest son.",10,18,20,20,0.44,MAoSS,"the king looked in the mirror. ""what do i see?"" he asked himself. ""an old face, weathered by time and battle."" he thought about if it truly was time to pass on the torch to his eldest son."
5dd86f98e9a0ba81a7f5e099,mirror-face-reflection,theres a mirror that shows who who you will be in 50 years in order to get the answers you have to face trails to see your future once you pase the trails you can see who you will be if you dare,15,15,35,20,0.41,MAoSS,theres a mirror that shows who who you will be in 50 years in order to get the answers you have to face trails to see your future once you pase the trails you can see who you will be if you dare
5d45521afdaaad00010ec185,mirror-face-reflection,everytime i see my face in the mirror i am amazed by how happy i look now. i changed my life and my future.,10,15,20,15,0.22,MAoSS,everytime i see my face in the mirror i am amazed by how happy i look now. i changed my life and my future.
659c0682d109f8537a89fdd3,mirror-face-reflection,"she looked in the mirror at her reflection. her face looked tired. it was an early morning. she bent down at the sink to wash her face when suddenly she heard a voice. ""hey!"". she looked up. she saw her reflection but it wasn't mirroring her actions. ""hey!"" her reflection said. she took a step back. her reflection is speaking to her? she must be really tired.",20,18,25,20,0.55,MAoSS,"she looked in the mirror at her reflection. her face looked tired. it was an early morning. she bent down at the sink to wash her face when suddenly she heard a voice. ""hey!"". she looked up. she saw her reflection but it wasn't mirroring her actions. ""hey!"" her reflection said. she took a step back. her reflection is speaking to her? she must be really tired."
6658d02b830a00e979619fb8,mirror-face-reflection,a  man gathered his children and warned them to avoid going into a special room. in the room was a mirror good to showing face and see very clearly.he told them to avoid the room to avoid problem of ghost but they disobeyed him.,10,18,10,15,0.36,MAoSS,a  man gathered his children and warned them to avoid going into a special room. in the room was a mirror good to showing face and see very clearly.he told them to avoid the room to avoid problem of ghost but they disobeyed him.
5e729511e05cd902cc7699a4,mirror-face-reflection,"a boy woke up one morning and saw a big, fat pimple on his face when he looked in the mirror. he could not believe what he was seeing and felt he needed to do something to hide the pimple as he had an important meeting with an investor. he can see that the pimple was not ready to be popped, and so he needed to find another way to hide it. so he looked through his wife's makeup kits and applied some concealer which helped with reducing the appearences of the pimple.",15,15,20,15,0.53,MAoSS,"a boy woke up one morning and saw a big, fat pimple on his face when he looked in the mirror. he could not believe what he was seeing and felt he needed to do something to hide the pimple as he had an important meeting with an investor. he can see that the pimple was not ready to be popped, and so he needed to find another way to hide it. so he looked through his wife's makeup kits and applied some concealer which helped with reducing the appearences of the pimple."
5a8b1ee2000dab00018cc7cd,mirror-face-reflection,"angela woke up with a sore spot on her face. today was picture day, and it's the last thing she wanted to worry about it. she nervously made her way to the bathroom mirror. as she looked into it, she could see a very large pimple that had sprouted over night.",10,15,10,15,0.45,MAoSS,"angela woke up with a sore spot on her face. today was picture day, and it's the last thing she wanted to worry about it. she nervously made her way to the bathroom mirror. as she looked into it, she could see a very large pimple that had sprouted over night."
665ee0800a4d97ea0026ff34,mirror-face-reflection,"the old lady looked into the mirror over her bathroom sink as she did every day. ""when did you get so old?"" she asked the smiling face looking back at her. ""oh how i wish i could look in this mirror and see the young face that i still feel is there"". she smiled again and shrugged carried on with her day.",10,22,20,15,0.46,MAoSS,"the old lady looked into the mirror over her bathroom sink as she did every day. ""when did you get so old?"" she asked the smiling face looking back at her. ""oh how i wish i could look in this mirror and see the young face that i still feel is there"". she smiled again and shrugged carried on with her day."
55bb9ae7fdf99b26d27fda01,mirror-face-reflection,"when you look in the mirror, what do you see? i see myself, but different then who i think i am. the face you see, is it really yours? or is it just a figment of your imagination. be careful what you believe.",10,18,20,20,0.33,MAoSS,"when you look in the mirror, what do you see? i see myself, but different then who i think i am. the face you see, is it really yours? or is it just a figment of your imagination. be careful what you believe."
5fd63cb585f88c4eb1933661,mirror-face-reflection,so today i bought a new brand of makeup and hair supplies to get ready for a party. i decided to buy a new mirror to see how to apply the makeup to my face to see if i am doing it right or not. i do nit want to mess up my face,10,15,10,12,0.25,MAoSS,so today i bought a new brand of makeup and hair supplies to get ready for a party. i decided to buy a new mirror to see how to apply the makeup to my face to see if i am doing it right or not. i do nit want to mess up my face
5b421b9ac2e3810001763252,mirror-face-reflection,"the mirror was broken but still useable, she wanted to put her make-up on and could partially see her face in it. after some precise positioning she managed to apply her make-up. it was then she thought i must get a new mirror when i go to the shop.",10,15,15,15,0.29,MAoSS,"the mirror was broken but still useable, she wanted to put her make-up on and could partially see her face in it. after some precise positioning she managed to apply her make-up. it was then she thought i must get a new mirror when i go to the shop."
69203091564a7d1a74700ed4,mirror-face-reflection,"the cat prowled along the edge of the radiator. she hadn't spotted us hiding, but maybe she sensed our presence. she passed the door to the en-suite bathroom, pausing for a minute to admire her feline face in the mirror. she moved in our direction. this was the moment - is she going to see us?",15,22,35,28,0.57,MAoSS,"the cat prowled along the edge of the radiator. she hadn't spotted us hiding, but maybe she sensed our presence. she passed the door to the en-suite bathroom, pausing for a minute to admire her feline face in the mirror. she moved in our direction. this was the moment - is she going to see us?"
60cf0d251a90eb823bc9b740,mirror-face-reflection,"one day i decided to be more intentional about maintaining my appearance. i decided to help fix this with one small step. every time i entered my bathroom, i would have a long hard look in to the mirror. this way i could truly study my face and see any blemishes or if anything needed sorting out throughout the day. it would sure beat simply guessing or just ignoring any possible issues.",10,18,10,15,0.41,MAoSS,"one day i decided to be more intentional about maintaining my appearance. i decided to help fix this with one small step. every time i entered my bathroom, i would have a long hard look in to the mirror. this way i could truly study my face and see any blemishes or if anything needed sorting out throughout the day. it would sure beat simply guessing or just ignoring any possible issues."
6941e60f2c7507f1915682c3,mirror-face-reflection,when i woke up  for work i realized i slept in. i didn't have time to wash my face or see myself in the mirror. i figured i would just dress properly and use my hand to comb my hair to look semi presentable for work. i arrived to work and my boss told me its fine and to not let it happen again.,10,15,10,12,0.33,MAoSS,when i woke up  for work i realized i slept in. i didn't have time to wash my face or see myself in the mirror. i figured i would just dress properly and use my hand to comb my hair to look semi presentable for work. i arrived to work and my boss told me its fine and to not let it happen again.
5f39a2fd2d394917284dd66f,mirror-face-reflection,"this morning i was well please with myself. i woke up on time and had plenty of time to make myself looking spectacular. shame my mirror didn't share my enthusiasm, though, insinuating my face was puffed up and all it could see was the same old me, trying to cast a magic spell. ah well...as long as it can't speak it's all good. i won't inviting it to any of my parties anytime soon lol.",15,18,30,28,0.56,MAoSS,"this morning i was well please with myself. i woke up on time and had plenty of time to make myself looking spectacular. shame my mirror didn't share my enthusiasm, though, insinuating my face was puffed up and all it could see was the same old me, trying to cast a magic spell. ah well...as long as it can't speak it's all good. i won't inviting it to any of my parties anytime soon lol."
69138ed04690ca3fa74ef563,mirror-face-reflection,"looking in the mirror, seeing your face.",10,12,10,10,0.23,MAoSS,"looking in the mirror, seeing your face."
676556ccb7aac9ede13d73c9,mirror-face-reflection,"one day, i could not find my mirror. so, i went for a walk at the nearby lake. the lake was very still. i stood over the lake, and what i could see was my face.",10,15,30,15,0.28,MAoSS,"one day, i could not find my mirror. so, i went for a walk at the nearby lake. the lake was very still. i stood over the lake, and what i could see was my face."
5929c96027ea400001301061,mirror-face-reflection,"the room was sparce with very few pieces of furniture. a large mirror hanging on the wall provided the most significant focal point. however, no matter how hard he tried he was unable to see the back of his head. looking at his face was an unwelcome distraction.",15,18,30,20,0.39,MAoSS,"the room was sparce with very few pieces of furniture. a large mirror hanging on the wall provided the most significant focal point. however, no matter how hard he tried he was unable to see the back of his head. looking at his face was an unwelcome distraction."
5e5a96f5a2f2c528edf70f6e,mirror-face-reflection,"i was scared to look into the mirror as i knew it wasn't my face that i would see. i eventually got up the courage, just enough for a quick glance and saw the spectre staring back at me, with a flat expression and holes where her eyes should be, her jaw quickly dropped down as she let out a terrifying shriek. i knew i shouldn't have come back here, my friends warned me but i didn't listen. i sat on the floor with my hands gripping my chest as my heart beat uncontrollably.",15,24,35,28,0.64,MAoSS,"i was scared to look into the mirror as i knew it wasn't my face that i would see. i eventually got up the courage, just enough for a quick glance and saw the spectre staring back at me, with a flat expression and holes where her eyes should be, her jaw quickly dropped down as she let out a terrifying shriek. i knew i shouldn't have come back here, my friends warned me but i didn't listen. i sat on the floor with my hands gripping my chest as my heart beat uncontrollably."
5eca536f9aa4f658d641a7d9,mirror-face-reflection,"i was playing a game on my phone and i could see a light on in the bathroom which i knew had to be my brother who was getting ready to see his girlfriend.  i looked into the mirror and noticed a face peering back at me, sometimes i never know if the face is mine or someone else's.  the day was gloomy but now the clouds are clearing it gave me hope that something better was on the horizon.  i saw my brother coming out of the bathroom looking all smart.",15,18,25,20,0.52,MAoSS,"i was playing a game on my phone and i could see a light on in the bathroom which i knew had to be my brother who was getting ready to see his girlfriend.  i looked into the mirror and noticed a face peering back at me, sometimes i never know if the face is mine or someone else's.  the day was gloomy but now the clouds are clearing it gave me hope that something better was on the horizon.  i saw my brother coming out of the bathroom looking all smart."
66db9db4324609f1a7231f49,mirror-face-reflection,"josephine was getting ready for the dance. she was so excited to see the finished proiduct after her mom did her hair and makeup. she walked over to the mirror to see. her hair looked perfect, but there was so much makeup on her face that she didnt even recognize herself.",10,18,20,15,0.33,MAoSS,"josephine was getting ready for the dance. she was so excited to see the finished proiduct after her mom did her hair and makeup. she walked over to the mirror to see. her hair looked perfect, but there was so much makeup on her face that she didnt even recognize herself."
6551469abe377d3646c6cd6e,mirror-face-reflection,"i bought a new mirror from the store. it was quite large and cheap. i used it to see myself,  my face. it is something that helps with this",10,12,10,12,0.21,MAoSS,"i bought a new mirror from the store. it was quite large and cheap. i used it to see myself,  my face. it is something that helps with this"
5591cd21fdf99b63126f6c60,mirror-face-reflection,"sometimes i take a look in the mirror to see my face. at times, it is simply to see how i look before heading out for the day. in other times, it is part of self-contemplation. these small, but important, moments would be much harder to do if a mirror was not in my home.",10,12,10,15,0.28,MAoSS,"sometimes i take a look in the mirror to see my face. at times, it is simply to see how i look before heading out for the day. in other times, it is part of self-contemplation. these small, but important, moments would be much harder to do if a mirror was not in my home."
65e64c08cd1bf3d6ab957af7,mirror-face-reflection,i felt something crawling on my face. i tried to wipe it away with my hand. i looked in the mirror to see if there was a bug there. there was nothing to see.,10,18,35,15,0.34,MAoSS,i felt something crawling on my face. i tried to wipe it away with my hand. i looked in the mirror to see if there was a bug there. there was nothing to see.
5efa33c4e9f4160ffd817db9,mirror-face-reflection,"the bride took hold of the mirror in order to check her make up. her face looked unrecognisable. her husband to be was just around the corner, in the next room, and she was beaming with excitement to see him and his reaction to her beauty.",15,18,20,15,0.42,MAoSS,"the bride took hold of the mirror in order to check her make up. her face looked unrecognisable. her husband to be was just around the corner, in the next room, and she was beaming with excitement to see him and his reaction to her beauty."
663f7196a07afa04b277db38,mirror-face-reflection,she had a mirror in the bedroom that she knew would give her a good view of her face.  she went upstairs nervously not quite wanting to see the result of the procedure but not being able to resist.  she got the mirror out and took a look.  the effects of the botox and initial swelling was still evident but she could definitely see an improvement in her appearance.  she sighed with relief.,15,18,20,15,0.43,MAoSS,she had a mirror in the bedroom that she knew would give her a good view of her face.  she went upstairs nervously not quite wanting to see the result of the procedure but not being able to resist.  she got the mirror out and took a look.  the effects of the botox and initial swelling was still evident but she could definitely see an improvement in her appearance.  she sighed with relief.
