_state,id,researcher_id,experiment_id,participant_id,trial_num,item_id,item,response,timelimit,word_count,task_type,time_per_trial,left_page,created_at
<django.db.models.base.ModelState object at 0x7f23d2621c30>,66475,rebeaty,7H4H7DwVobsViprPNEB4jm,695c6b4f435bc06369113b97,98,dp-16,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,Wider lanes,Submitted,2,Design Problems,120,0,2026-01-08 00:01:00.415340+00:00
<django.db.models.base.ModelState object at 0x7f23d2621cc0>,66476,rebeaty,7H4H7DwVobsViprPNEB4jm,695c6b4f435bc06369113b97,99,dp-16,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,Roundabouts,Submitted,1,Design Problems,120,0,2026-01-08 00:01:00.418423+00:00
<django.db.models.base.ModelState object at 0x7f23d2621d50>,66477,rebeaty,7H4H7DwVobsViprPNEB4jm,695c6b4f435bc06369113b97,100,dp-16,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,Merge instruction alerts sent out on instagram,Submitted,7,Design Problems,120,2,2026-01-08 00:01:00.421417+00:00
<django.db.models.base.ModelState object at 0x7f23d2621de0>,66478,rebeaty,7H4H7DwVobsViprPNEB4jm,695c6b4f435bc06369113b97,101,dp-16,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,EMPTY RESPONSE,Time Limit Hit,2,Design Problems,120,2,2026-01-08 00:01:00.424278+00:00
<django.db.models.base.ModelState object at 0x7f23d2621e70>,66479,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,39,aut-10,PENCIL,use as Texture roller,Submitted,4,Alternate Uses Task,120,0,2026-01-08 00:01:40.187581+00:00
<django.db.models.base.ModelState object at 0x7f23d2621f00>,66480,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,40,aut-10,PENCIL,Use as emergency splint extendere,Submitted,5,Alternate Uses Task,120,0,2026-01-08 00:01:40.194183+00:00
<django.db.models.base.ModelState object at 0x7f23d2621f90>,66481,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,41,aut-10,PENCIL,Use as wind gauge outside,Submitted,5,Alternate Uses Task,120,0,2026-01-08 00:01:40.198395+00:00
<django.db.models.base.ModelState object at 0x7f23d2622020>,66482,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,42,aut-10,PENCIL,use as balance pendulum,Submitted,4,Alternate Uses Task,120,0,2026-01-08 00:01:40.202814+00:00
<django.db.models.base.ModelState object at 0x7f23d26220b0>,66483,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,43,aut-10,PENCIL,Use as kienetic spinner,Submitted,4,Alternate Uses Task,120,0,2026-01-08 00:01:40.206753+00:00
<django.db.models.base.ModelState object at 0x7f23d2622140>,66484,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,44,aut-10,PENCIL,Use as quick level,Submitted,4,Alternate Uses Task,120,0,2026-01-08 00:01:40.210572+00:00
<django.db.models.base.ModelState object at 0x7f23d26221d0>,66485,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,45,aut-10,PENCIL,use as scent diffuser,Submitted,4,Alternate Uses Task,120,0,2026-01-08 00:01:40.214193+00:00
<django.db.models.base.ModelState object at 0x7f23d2622260>,66486,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,46,aut-10,PENCIL,EMPTY RESPONSE,Time Limit Hit,2,Alternate Uses Task,120,0,2026-01-08 00:01:40.217808+00:00
<django.db.models.base.ModelState object at 0x7f23d26222f0>,66487,rebeaty,7H4H7DwVobsViprPNEB4jm,663cd0ab9a13d177b358f8f1,35,aut-2,BRICK,for educational purpose,Submitted,3,Alternate Uses Task,120,0,2026-01-08 00:01:50.170992+00:00
<django.db.models.base.ModelState object at 0x7f23d2622380>,66488,rebeaty,7H4H7DwVobsViprPNEB4jm,663cd0ab9a13d177b358f8f1,36,aut-2,BRICK,EMPTY RESPONSE,Time Limit Hit,2,Alternate Uses Task,120,0,2026-01-08 00:01:50.177300+00:00
<django.db.models.base.ModelState object at 0x7f23d2622410>,66489,rebeaty,7H4H7DwVobsViprPNEB4jm,66d4407f31981698998d25d8,6,aut-4,BUCKET,"storage bin, foot soak, seat, step",Submitted,6,Alternate Uses Task,120,1,2026-01-08 00:01:53.819872+00:00
<django.db.models.base.ModelState object at 0x7f23d26224a0>,66490,rebeaty,7H4H7DwVobsViprPNEB4jm,66d4407f31981698998d25d8,7,aut-4,BUCKET,EMPTY RESPONSE,Time Limit Hit,2,Alternate Uses Task,120,2,2026-01-08 00:01:53.824405+00:00
<django.db.models.base.ModelState object at 0x7f23d2622530>,66491,rebeaty,7H4H7DwVobsViprPNEB4jm,5b98940f754b700001f0f15c,71,dp-6,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,make the stairs closer together and bigger,Submitted,7,Design Problems,120,0,2026-01-08 00:01:57.714815+00:00
<django.db.models.base.ModelState object at 0x7f23d26225c0>,66492,rebeaty,7H4H7DwVobsViprPNEB4jm,5b98940f754b700001f0f15c,72,dp-6,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,make platforms after every 3 stairs for the person to rest and get their balance,Submitted,15,Design Problems,120,0,2026-01-08 00:01:57.717903+00:00
<django.db.models.base.ModelState object at 0x7f23d2622650>,66493,rebeaty,7H4H7DwVobsViprPNEB4jm,5b98940f754b700001f0f15c,73,dp-6,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,EMPTY RESPONSE,Time Limit Hit,2,Design Problems,120,0,2026-01-08 00:01:57.720813+00:00
<django.db.models.base.ModelState object at 0x7f23d26226e0>,66494,rebeaty,7H4H7DwVobsViprPNEB4jm,6660ab8eeaa4f5e8a6a4d223,74,aut-13,SOCK,fleshlight,Submitted,1,Alternate Uses Task,120,0,2026-01-08 00:02:00.666967+00:00
<django.db.models.base.ModelState object at 0x7f23d2622770>,66495,rebeaty,7H4H7DwVobsViprPNEB4jm,6660ab8eeaa4f5e8a6a4d223,75,aut-13,SOCK,puppetry,Submitted,1,Alternate Uses Task,120,0,2026-01-08 00:02:00.673009+00:00
<django.db.models.base.ModelState object at 0x7f23d2622800>,66496,rebeaty,7H4H7DwVobsViprPNEB4jm,6660ab8eeaa4f5e8a6a4d223,76,aut-13,SOCK,cleaning surfaces (clean sock),Submitted,4,Alternate Uses Task,120,0,2026-01-08 00:02:00.677624+00:00
<django.db.models.base.ModelState object at 0x7f23d2622890>,66497,rebeaty,7H4H7DwVobsViprPNEB4jm,6660ab8eeaa4f5e8a6a4d223,77,aut-13,SOCK,moving furniture,Submitted,2,Alternate Uses Task,120,0,2026-01-08 00:02:00.681619+00:00
<django.db.models.base.ModelState object at 0x7f23d2622920>,66498,rebeaty,7H4H7DwVobsViprPNEB4jm,6660ab8eeaa4f5e8a6a4d223,78,aut-13,SOCK,dancing on hardwood floors,Submitted,4,Alternate Uses Task,120,0,2026-01-08 00:02:00.685869+00:00
<django.db.models.base.ModelState object at 0x7f23d26229b0>,66499,rebeaty,7H4H7DwVobsViprPNEB4jm,6660ab8eeaa4f5e8a6a4d223,79,aut-13,SOCK,"filled with rocks, can be used as a weapon",Submitted,9,Alternate Uses Task,120,0,2026-01-08 00:02:00.689600+00:00
<django.db.models.base.ModelState object at 0x7f23d2622a40>,66500,rebeaty,7H4H7DwVobsViprPNEB4jm,6660ab8eeaa4f5e8a6a4d223,80,aut-13,SOCK,can be used to end a relationship if extremely smelly,Submitted,10,Alternate Uses Task,120,0,2026-01-08 00:02:00.693301+00:00
<django.db.models.base.ModelState object at 0x7f23d2622ad0>,66501,rebeaty,7H4H7DwVobsViprPNEB4jm,6660ab8eeaa4f5e8a6a4d223,81,aut-13,SOCK,EMPTY RESPONSE,Time Limit Hit,2,Alternate Uses Task,120,0,2026-01-08 00:02:00.696841+00:00
<django.db.models.base.ModelState object at 0x7f23d2622b60>,66502,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,44,aut-8,KNIFE,carving,Submitted,1,Alternate Uses Task,120,0,2026-01-08 00:02:17.838764+00:00
<django.db.models.base.ModelState object at 0x7f23d2622bf0>,66503,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,45,aut-8,KNIFE,door stop (keep door open temporarily),Submitted,6,Alternate Uses Task,120,0,2026-01-08 00:02:17.845911+00:00
<django.db.models.base.ModelState object at 0x7f23d2622c80>,66504,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,46,aut-8,KNIFE,throwing,Submitted,1,Alternate Uses Task,120,0,2026-01-08 00:02:17.850479+00:00
<django.db.models.base.ModelState object at 0x7f23d2622d10>,66505,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,47,aut-8,KNIFE,flat head screwdriver,Submitted,3,Alternate Uses Task,120,0,2026-01-08 00:02:17.854974+00:00
<django.db.models.base.ModelState object at 0x7f23d2622da0>,66506,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,48,aut-8,KNIFE,use to paint (art) a picture,Submitted,6,Alternate Uses Task,120,0,2026-01-08 00:02:17.859558+00:00
<django.db.models.base.ModelState object at 0x7f23d2622e30>,66507,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,49,aut-8,KNIFE,EMPTY RESPONSE,Time Limit Hit,2,Alternate Uses Task,120,0,2026-01-08 00:02:17.863413+00:00
<django.db.models.base.ModelState object at 0x7f23d2622ec0>,66508,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,135,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,Where are they from,Submitted,4,Scientific Creative Thinking Task,120,0,2026-01-08 00:02:31.390488+00:00
<django.db.models.base.ModelState object at 0x7f23d2622f50>,66509,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,136,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,how long have they been there,Submitted,6,Scientific Creative Thinking Task,120,0,2026-01-08 00:02:31.397037+00:00
<django.db.models.base.ModelState object at 0x7f23d2622fe0>,66510,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,137,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,Do they use pictographs to communicate,Submitted,6,Scientific Creative Thinking Task,120,0,2026-01-08 00:02:31.401073+00:00
<django.db.models.base.ModelState object at 0x7f23d2623070>,66511,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,138,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,How advanced are they,Submitted,4,Scientific Creative Thinking Task,120,0,2026-01-08 00:02:31.405093+00:00
<django.db.models.base.ModelState object at 0x7f23d2623100>,66512,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,139,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,What do they eat,Submitted,4,Scientific Creative Thinking Task,120,0,2026-01-08 00:02:31.408990+00:00
<django.db.models.base.ModelState object at 0x7f23d2623190>,66513,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,140,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,How do they communicate,Submitted,4,Scientific Creative Thinking Task,120,0,2026-01-08 00:02:31.413184+00:00
<django.db.models.base.ModelState object at 0x7f23d2623220>,66514,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,141,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,What are their customs,Submitted,4,Scientific Creative Thinking Task,120,0,2026-01-08 00:02:31.417026+00:00
<django.db.models.base.ModelState object at 0x7f23d26232b0>,66515,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,142,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,Are they friendly,Submitted,3,Scientific Creative Thinking Task,120,0,2026-01-08 00:02:31.420892+00:00
<django.db.models.base.ModelState object at 0x7f23d2623340>,66516,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,143,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,How do they trade,Submitted,4,Scientific Creative Thinking Task,120,0,2026-01-08 00:02:31.424722+00:00
<django.db.models.base.ModelState object at 0x7f23d26233d0>,66517,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,144,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,What form of government do they have,Submitted,7,Scientific Creative Thinking Task,120,0,2026-01-08 00:02:31.428311+00:00
<django.db.models.base.ModelState object at 0x7f23d2623460>,66518,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,145,sctt-rq-5,You travel to a remote island and find people that do not communicate verbally. What scientific questions could you ask about the people of the island?,EMPTY RESPONSE,Time Limit Hit,2,Scientific Creative Thinking Task,120,0,2026-01-08 00:02:31.431945+00:00
<django.db.models.base.ModelState object at 0x7f23d26234f0>,66519,rebeaty,7H4H7DwVobsViprPNEB4jm,66971f1f9181bdc85972b84d,57,dp-6,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Chair elevator,Submitted,2,Design Problems,120,0,2026-01-08 00:02:48.563016+00:00
<django.db.models.base.ModelState object at 0x7f23d2623580>,66520,rebeaty,7H4H7DwVobsViprPNEB4jm,66971f1f9181bdc85972b84d,58,dp-6,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Robot designed to carry you places,Submitted,6,Design Problems,120,0,2026-01-08 00:02:48.566193+00:00
<django.db.models.base.ModelState object at 0x7f23d2623610>,66521,rebeaty,7H4H7DwVobsViprPNEB4jm,66971f1f9181bdc85972b84d,59,dp-6,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Wheelchairs that can extend into feet and walk with a control system,Submitted,12,Design Problems,120,0,2026-01-08 00:02:48.569091+00:00
<django.db.models.base.ModelState object at 0x7f23d26236a0>,66522,rebeaty,7H4H7DwVobsViprPNEB4jm,66971f1f9181bdc85972b84d,60,dp-6,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Flat staircase that rises only when you get to the end and press a button to push you up like an elevator,Submitted,22,Design Problems,120,0,2026-01-08 00:02:48.571987+00:00
<django.db.models.base.ModelState object at 0x7f23d2623730>,66523,rebeaty,7H4H7DwVobsViprPNEB4jm,66971f1f9181bdc85972b84d,61,dp-6,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,EMPTY RESPONSE,Time Limit Hit,2,Design Problems,120,0,2026-01-08 00:02:48.574855+00:00
<django.db.models.base.ModelState object at 0x7f23d26237c0>,66524,rebeaty,7H4H7DwVobsViprPNEB4jm,695c6b4f435bc06369113b97,102,dp-8,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,simple voice command note pad,Submitted,5,Design Problems,120,0,2026-01-08 00:03:08.291036+00:00
<django.db.models.base.ModelState object at 0x7f23d2623850>,66525,rebeaty,7H4H7DwVobsViprPNEB4jm,695c6b4f435bc06369113b97,103,dp-8,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,EMPTY RESPONSE,Time Limit Hit,2,Design Problems,120,0,2026-01-08 00:03:08.294399+00:00
<django.db.models.base.ModelState object at 0x7f23d26238e0>,66526,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,47,aut-13,SOCK,Seeding sleeves,Submitted,2,Alternate Uses Task,120,0,2026-01-08 00:03:51.988294+00:00
<django.db.models.base.ModelState object at 0x7f23d2623970>,66527,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,48,aut-13,SOCK,Tool grip extender,Submitted,3,Alternate Uses Task,120,0,2026-01-08 00:03:51.994535+00:00
<django.db.models.base.ModelState object at 0x7f23d2623a00>,66528,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,49,aut-13,SOCK,use as bird feeder liner,Submitted,5,Alternate Uses Task,120,0,2026-01-08 00:03:51.999329+00:00
<django.db.models.base.ModelState object at 0x7f23d2623a90>,66529,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,50,aut-13,SOCK,use as herb dryer ,Submitted,4,Alternate Uses Task,120,0,2026-01-08 00:03:52.003518+00:00
<django.db.models.base.ModelState object at 0x7f23d2623b20>,66530,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,51,aut-13,SOCK,Use as earbud silencer,Submitted,4,Alternate Uses Task,120,0,2026-01-08 00:03:52.007572+00:00
<django.db.models.base.ModelState object at 0x7f23d2623bb0>,66531,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,52,aut-13,SOCK,use as luggage tag on travel suitcase,Submitted,7,Alternate Uses Task,120,0,2026-01-08 00:03:52.012178+00:00
<django.db.models.base.ModelState object at 0x7f23d2623c40>,66532,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,53,aut-13,SOCK,EMPTY RESPONSE,Time Limit Hit,2,Alternate Uses Task,120,0,2026-01-08 00:03:52.016751+00:00
<django.db.models.base.ModelState object at 0x7f23d2623cd0>,66533,rebeaty,7H4H7DwVobsViprPNEB4jm,5b98940f754b700001f0f15c,74,dp-8,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,make large size post it notes to hang on the wall or the fridge,Submitted,14,Design Problems,120,0,2026-01-08 00:04:02.308173+00:00
<django.db.models.base.ModelState object at 0x7f23d2623d60>,66534,rebeaty,7H4H7DwVobsViprPNEB4jm,5b98940f754b700001f0f15c,75,dp-8,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,alarms that will alert on the TV screens about important times or events,Submitted,13,Design Problems,120,0,2026-01-08 00:04:02.309544+00:00
<django.db.models.base.ModelState object at 0x7f23d2623df0>,66535,rebeaty,7H4H7DwVobsViprPNEB4jm,5b98940f754b700001f0f15c,76,dp-8,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,telephone message reminders,Submitted,3,Design Problems,120,0,2026-01-08 00:04:02.310751+00:00
<django.db.models.base.ModelState object at 0x7f23d2623e80>,66536,rebeaty,7H4H7DwVobsViprPNEB4jm,5b98940f754b700001f0f15c,77,dp-8,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,EMPTY RESPONSE,Time Limit Hit,2,Design Problems,120,0,2026-01-08 00:04:02.311933+00:00
<django.db.models.base.ModelState object at 0x7f23d2623f10>,66537,rebeaty,7H4H7DwVobsViprPNEB4jm,6660ab8eeaa4f5e8a6a4d223,82,img7,bird,7H4H7DwVobsViprPNEB4jm_participant_6660ab8eeaa4f5e8a6a4d223_img7.png,Submitted,1180,Drawing Task,120,0,2026-01-08 00:04:17.850498+00:00
<django.db.models.base.ModelState object at 0x7f23d2623fa0>,66538,rebeaty,7H4H7DwVobsViprPNEB4jm,6660ab8eeaa4f5e8a6a4d223,83,img7,hot air balloon,7H4H7DwVobsViprPNEB4jm_participant_6660ab8eeaa4f5e8a6a4d223_img7.png,Submitted,1047,Drawing Task,120,0,2026-01-08 00:04:17.863567+00:00
<django.db.models.base.ModelState object at 0x7f23d2623f40>,66539,rebeaty,7H4H7DwVobsViprPNEB4jm,6660ab8eeaa4f5e8a6a4d223,84,img7,turtle,7H4H7DwVobsViprPNEB4jm_participant_6660ab8eeaa4f5e8a6a4d223_img7.png,Submitted,781,Drawing Task,120,0,2026-01-08 00:04:17.872778+00:00
<django.db.models.base.ModelState object at 0x7f23d2634100>,66540,rebeaty,7H4H7DwVobsViprPNEB4jm,6660ab8eeaa4f5e8a6a4d223,85,img7,EMPTY RESPONSE,7H4H7DwVobsViprPNEB4jm_participant_6660ab8eeaa4f5e8a6a4d223_img7.png,Time Limit Hit,755,Drawing Task,120,0,2026-01-08 00:04:17.880827+00:00
<django.db.models.base.ModelState object at 0x7f23d2634190>,66541,rebeaty,7H4H7DwVobsViprPNEB4jm,663cd0ab9a13d177b358f8f1,37,dp-10,Develop as many design ideas as you can to improve access to clean water in remote areas.,merge technology with localized training programs to repair broken ,Time Limit Hit,9,Design Problems,120,0,2026-01-08 00:04:41.611162+00:00
<django.db.models.base.ModelState object at 0x7f23d2634220>,66542,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,146,img8,Turtle,7H4H7DwVobsViprPNEB4jm_participant_656535cfb6e6bea3d8637deb_img8.png,Submitted,1170,Drawing Task,120,0,2026-01-08 00:04:41.716332+00:00
<django.db.models.base.ModelState object at 0x7f23d26342b0>,66543,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,147,img8,Cardasian Ship,7H4H7DwVobsViprPNEB4jm_participant_656535cfb6e6bea3d8637deb_img8.png,Submitted,889,Drawing Task,120,0,2026-01-08 00:04:41.727063+00:00
<django.db.models.base.ModelState object at 0x7f23d2634340>,66544,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,148,img8,Person with umbrella,7H4H7DwVobsViprPNEB4jm_participant_656535cfb6e6bea3d8637deb_img8.png,Submitted,905,Drawing Task,120,0,2026-01-08 00:04:41.735442+00:00
<django.db.models.base.ModelState object at 0x7f23d26343d0>,66545,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,149,img8,EMPTY RESPONSE,7H4H7DwVobsViprPNEB4jm_participant_656535cfb6e6bea3d8637deb_img8.png,Time Limit Hit,849,Drawing Task,120,0,2026-01-08 00:04:41.743272+00:00
<django.db.models.base.ModelState object at 0x7f23d2634460>,66546,rebeaty,7H4H7DwVobsViprPNEB4jm,66971f1f9181bdc85972b84d,62,aut-10,PENCIL,Rubber center to chew on for anxious individuals,Submitted,8,Alternate Uses Task,120,0,2026-01-08 00:04:57.076915+00:00
<django.db.models.base.ModelState object at 0x7f23d26344f0>,66547,rebeaty,7H4H7DwVobsViprPNEB4jm,66971f1f9181bdc85972b84d,63,aut-10,PENCIL,robotic futuristic pencil that detects when you have bad grammar and changes color on paper,Submitted,15,Alternate Uses Task,120,0,2026-01-08 00:04:57.083918+00:00
<django.db.models.base.ModelState object at 0x7f23d2634580>,66548,rebeaty,7H4H7DwVobsViprPNEB4jm,66971f1f9181bdc85972b84d,64,aut-10,PENCIL,Tattoo artist feature ,Submitted,3,Alternate Uses Task,120,0,2026-01-08 00:04:57.088514+00:00
<django.db.models.base.ModelState object at 0x7f23d2634610>,66549,rebeaty,7H4H7DwVobsViprPNEB4jm,66971f1f9181bdc85972b84d,65,aut-10,PENCIL,EMPTY RESPONSE,Time Limit Hit,2,Alternate Uses Task,120,0,2026-01-08 00:04:57.092550+00:00
<django.db.models.base.ModelState object at 0x7f23d26346a0>,66550,rebeaty,7H4H7DwVobsViprPNEB4jm,695c6b4f435bc06369113b97,104,dp-2,Develop as many design ideas as you can to increase the use of renewable energy sources.,incorporate solar into cars,Submitted,4,Design Problems,120,1,2026-01-08 00:05:13.026808+00:00
<django.db.models.base.ModelState object at 0x7f23d2634730>,66551,rebeaty,7H4H7DwVobsViprPNEB4jm,695c6b4f435bc06369113b97,105,dp-2,Develop as many design ideas as you can to increase the use of renewable energy sources.,Tie it to social media somehow or reward for human interaction,Submitted,11,Design Problems,120,2,2026-01-08 00:05:13.030006+00:00
<django.db.models.base.ModelState object at 0x7f23d26347c0>,66552,rebeaty,7H4H7DwVobsViprPNEB4jm,695c6b4f435bc06369113b97,106,dp-2,Develop as many design ideas as you can to increase the use of renewable energy sources.,EMPTY RESPONSE,Time Limit Hit,2,Design Problems,120,3,2026-01-08 00:05:13.033071+00:00
<django.db.models.base.ModelState object at 0x7f23d2634850>,66553,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,50,aut-2,BRICK,door stop,Submitted,2,Alternate Uses Task,120,3,2026-01-08 00:05:25.131817+00:00
<django.db.models.base.ModelState object at 0x7f23d26348e0>,66554,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,51,aut-2,BRICK,hold paper from blowing away in wind outside,Submitted,8,Alternate Uses Task,120,3,2026-01-08 00:05:25.137799+00:00
<django.db.models.base.ModelState object at 0x7f23d2634970>,66555,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,52,aut-2,BRICK,a weight for pre-cooking a pie crust,Submitted,8,Alternate Uses Task,120,3,2026-01-08 00:05:25.141877+00:00
<django.db.models.base.ModelState object at 0x7f23d2634a00>,66556,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,53,aut-2,BRICK,to hold books upright on a shelf,Submitted,7,Alternate Uses Task,120,3,2026-01-08 00:05:25.146122+00:00
<django.db.models.base.ModelState object at 0x7f23d2634a90>,66557,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,54,aut-2,BRICK,to cover a hole mice are getting into house through,Submitted,10,Alternate Uses Task,120,3,2026-01-08 00:05:25.150064+00:00
<django.db.models.base.ModelState object at 0x7f23d2634b20>,66558,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,55,aut-2,BRICK,a weight compari,Time Limit Hit,3,Alternate Uses Task,120,3,2026-01-08 00:05:25.153954+00:00
<django.db.models.base.ModelState object at 0x7f23d2634bb0>,66559,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,54,aut-2,BRICK,Weighted doorstep,Submitted,2,Alternate Uses Task,120,0,2026-01-08 00:06:04.687475+00:00
<django.db.models.base.ModelState object at 0x7f23d2634c40>,66560,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,55,aut-2,BRICK,use as kienetic wind catcher,Submitted,5,Alternate Uses Task,120,0,2026-01-08 00:06:04.694485+00:00
<django.db.models.base.ModelState object at 0x7f23d2634cd0>,66561,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,56,aut-2,BRICK,use to put weight on something,Submitted,6,Alternate Uses Task,120,0,2026-01-08 00:06:04.699109+00:00
<django.db.models.base.ModelState object at 0x7f23d2634d60>,66562,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,57,aut-2,BRICK,EMPTY RESPONSE,Time Limit Hit,2,Alternate Uses Task,120,0,2026-01-08 00:06:04.703432+00:00
<django.db.models.base.ModelState object at 0x7f23d2634df0>,66563,rebeaty,7H4H7DwVobsViprPNEB4jm,5b98940f754b700001f0f15c,78,dp-16,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,more roundabouts,Submitted,2,Design Problems,120,0,2026-01-08 00:06:06.881821+00:00
<django.db.models.base.ModelState object at 0x7f23d2634e80>,66564,rebeaty,7H4H7DwVobsViprPNEB4jm,5b98940f754b700001f0f15c,79,dp-16,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,more shortcut streets,Submitted,3,Design Problems,120,0,2026-01-08 00:06:06.884798+00:00
<django.db.models.base.ModelState object at 0x7f23d2634f10>,66565,rebeaty,7H4H7DwVobsViprPNEB4jm,5b98940f754b700001f0f15c,80,dp-16,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,"more traffic control during rush hour traffic, maybe robotic traffic directors",Submitted,11,Design Problems,120,0,2026-01-08 00:06:06.887715+00:00
